Punto Venta,Fecha Venta,Producto,Clave Gen‚rica,Clave SAT,UM SAT,Descripcion Producto,Cantidad,Importe,Costo,Importe Costo
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,D360,FD0009,53131607,GRM,BASE FRAGANCIA PERRY DE FRAICHE,22,128.04,1.6093,35.4046
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,D360,FD0009,53131607,GRM,BASE FRAGANCIA PERRY DE FRAICHE,13,75.66,1.6093,20.9209
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,D360,FD0009,53131607,GRM,BASE FRAGANCIA PERRY DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,D360,FD0009,53131607,GRM,BASE FRAGANCIA PERRY DE FRAICHE,24,139.68,1.6093,38.6232
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,D360 RED,FD0011,53131607,GRM,BASE PRETTY WOMAN DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,D360 RED,FD0011,53131607,GRM,BASE PRETTY WOMAN DE FRAICHE,21,122.22,1.6093,33.7953
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,DALIBI ODLR,FD0912,53131607,GRM,BASE LA COARTADA DE FRAICHE,9,52.37,1.6093,14.4837
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DAMARIGE,FD0027,53131607,GRM,BASE AVALON DE FRAICHE,1,5.82,1.6093,1.6093
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,DAMARIGE,FD0027,53131607,GRM,BASE AVALON DE FRAICHE,120,698.39,1.6093,193.116
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DAMARIGE,FD0027,53131607,GRM,BASE AVALON DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,DAMARIGE,FD0027,53131607,GRM,BASE AVALON DE FRAICHE,40,232.8,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,22,128.04,1.6093,35.4046
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,19,110.57,1.6093,30.5767
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,26,151.32,1.6093,41.8418
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,29,121.83,1.6093,46.6697
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,25,145.5,1.6093,40.2325
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,47,273.54,1.6093,75.6371
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,14,48.63,1.6093,22.5302
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,41,191.68,1.6093,65.9813
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,7,24.31,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DAMOR AMOR,FD0030,53131607,GRM,BASE TWO LOVE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,DANGDEMONLESECRECT,FD0033,53131607,GRM,BASE ANGEL SECRETO DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,DANGDEMONLESECRECT,FD0033,53131607,GRM,BASE ANGEL SECRETO DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,DANGDEMONLESECRECT,FD0033,53131607,GRM,BASE ANGEL SECRETO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DANGE OU DEMON,FD0034,53131607,GRM,BASE AMICTLAN DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DANGE OU DEMON,FD0034,53131607,GRM,BASE AMICTLAN DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,28,120.71,1.6093,45.0604
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,22,76.41,1.6093,35.4046
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DANGEL,FD0035,53131607,GRM,BASE AMELIA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DANIMAL,FD0037,53131607,GRM,BASE ZOO WOMAN DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,DANIMAL,FD0037,53131607,GRM,BASE ZOO WOMAN DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,DANIMAL,FD0037,53131607,GRM,BASE ZOO WOMAN DE FRAICHE,17,80.15,1.6093,27.3581
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,DANIMAL,FD0037,53131607,GRM,BASE ZOO WOMAN DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DANIMAL,FD0037,53131607,GRM,BASE ZOO WOMAN DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DAQUA GIO,FD0039,53131607,GRM,BASE CUCULCAN DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,DAQUA GIO,FD0039,53131607,GRM,BASE CUCULCAN DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DAQUA GIO,FD0039,53131607,GRM,BASE CUCULCAN DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DAQUADIGIOGIA,FD0040,53131607,GRM,BASE ACUARIA DE FRAICHE,12,69.84,1.6093,19.3116
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,DAQUADIGIOGIA,FD0040,53131607,GRM,BASE ACUARIA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,DAQUADIGIOGIA,FD0040,53131607,GRM,BASE ACUARIA DE FRAICHE,30,174.6,1.6093,48.279
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,40,138.92,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,27,93.77,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,18,104.76,1.6093,28.9674
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,DARI ARIANA GRANDE,FD0664,53131607,GRM,BASE ARIANA DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DARMANI CODE WOMAN,FD0042,53131607,GRM,BASE NENYOTL DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBABY GIRL,FD0804,53131607,GRM,BASE B&G DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBADDIE KIM KW,FD0800,53131607,GRM,BASE B&A DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,DBEAUTIFULMAGNOLIA,FD0870,53131607,GRM,BASE HERMOSA FLOR DE FRAICHE,40,232.8,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,11,64.02,1.6093,17.7023
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,21,72.93,1.6093,33.7953
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,40,138.92,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,DBEDELICDKNY,FD0057,53131607,GRM,BASE DELICIOUS DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DBFF KIM KW,FD0798,53131607,GRM,BASE B&B DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,DBFF KIM KW,FD0798,53131607,GRM,BASE B&B DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DBFF KIM KW,FD0798,53131607,GRM,BASE B&B DE FRAICHE,7,24.31,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DBFF KIM KW,FD0798,53131607,GRM,BASE B&B DE FRAICHE,27,157.14,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBFF KIM KW,FD0798,53131607,GRM,BASE B&B DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DBIGPONY2FORWOMEN,FD0534,53131607,GRM,BASE PONY W2 01 DE FRAICHE,42,145.87,1.6093,67.5906
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,13,75.66,1.6093,20.9209
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,14,81.48,1.6093,22.5302
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,11,64.02,1.6093,17.7023
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,24,83.36,1.6093,38.6232
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DBOMBSHELL NIGHTS,FD0755,53131607,GRM,BASE CHICA BOOM DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,DBOMBSHELL OUD,FD0901,53131607,GRM,BASE OUD EXPLOSION DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,DBONBON,FD0597,53131607,GRM,BASE CANDY DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,DBONBON,FD0597,53131607,GRM,BASE CANDY DE FRAICHE,19,110.58,1.6093,30.5767
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBONBON,FD0597,53131607,GRM,BASE CANDY DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,30,174.6,1.6093,48.279
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,47,226.6,1.6093,75.6371
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,37,215.34,1.6093,59.5441
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,34,150.94,1.6093,54.7162
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,65,284.42,1.6093,104.6045
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,24,139.68,1.6093,38.6232
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,12,65.15,1.6093,19.3116
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,11,64.02,1.6093,17.7023
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,21,122.22,1.6093,33.7953
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,DBRIGHT CRYSTAL,FD0526,53131607,GRM,BASE CRISTAL BRILLANTE DE FRAICHE,89,309.1,1.6093,143.2277
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,DBULGARIA,FD0081,53131607,GRM,BASE BULGARIA DE FRAICHE,25,145.5,1.6093,40.2325
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,55,303.67,1.6093,88.5115
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,17,98.94,1.6093,27.3581
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,32,139.3,1.6093,51.4976
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,48,185.48,1.6093,77.2464
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,45,198.53,1.6093,72.4185
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,14,81.48,1.6093,22.5302
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,24,139.68,1.6093,38.6232
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,34,197.88,1.6093,54.7162
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,23,133.86,1.6093,37.0139
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,DBURBERRY HER,FD0786,53131607,GRM,BASE YOUNG ENGLISH DE FRAICHE,47,273.54,1.6093,75.6371
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,12,69.84,1.6093,19.3116
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,27,110.2,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,45,261.9,1.6093,72.4185
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,41,142.39,1.6093,65.9813
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DCANCAN P HILTON,FD0090,53131607,GRM,BASE DANCE HALL DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,DCANDY LOVE ESC,FD0824,53131607,GRM,BASE SWEET LOVE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,DCANDY LOVE ESC,FD0824,53131607,GRM,BASE SWEET LOVE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,DCANDY LOVE ESC,FD0824,53131607,GRM,BASE SWEET LOVE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DCANDY LOVE ESC,FD0824,53131607,GRM,BASE SWEET LOVE DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,DCANDY LOVE ESC,FD0824,53131607,GRM,BASE SWEET LOVE DE FRAICHE,3,17.46,1.6093,4.8279
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DCANDY PRADA,FD0732,53131607,GRM,BASE GLAZED WOMAN DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,DCANDY PRADA,FD0732,53131607,GRM,BASE GLAZED WOMAN DE FRAICHE,25,145.5,1.6093,40.2325
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,DCANDY PRADA,FD0732,53131607,GRM,BASE GLAZED WOMAN DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,DCANDY PRADA,FD0732,53131607,GRM,BASE GLAZED WOMAN DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,27,157.14,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,36,209.52,1.6093,57.9348
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,40,232.8,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,25,145.5,1.6093,40.2325
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,23,133.86,1.6093,37.0139
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,54,187.55,1.6093,86.9022
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,21,122.22,1.6093,33.7953
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,DCAROLINAH,FD0093,53131607,GRM,BASE CAROLINA D DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,DCH BEAUTIES,FD0869,53131607,GRM,BASE ERES UNA BELLEZA DE FRAICHE,50,173.65,1.6093,80.465
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,DCH CAROLINA HERRE,FD0097,53131607,GRM,BASE CARINA DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,DCH CAROLINA HERRE,FD0097,53131607,GRM,BASE CARINA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,DCH CAROLINA HERRE,FD0097,53131607,GRM,BASE CARINA DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,DCHANCE,FD0099,53131607,GRM,BASE IXTLAHUACA DE FRAICHE,49,285.17,1.6093,78.8557
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,DCHANCE,FD0099,53131607,GRM,BASE IXTLAHUACA DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,DCHANCE,FD0099,53131607,GRM,BASE IXTLAHUACA DE FRAICHE,41,238.62,1.6093,65.9813
